1	150/150	86	0	data/refs/40.fa	CP000561.1 Pyrobaculum calidifontis JCM 11548, complete genome
1	3353/3353	177	0	data/refs/41.fa	AE009950.1 Pyrococcus furiosus DSM 3638, complete genome
1	279/279	145	0	data/refs/42.fa	BA000001.2 Pyrococcus horikoshii OT3 DNA, complete genome
1	20197/20197	182	0	data/refs/43.fa	BX119912.1 Rhodopirellula baltica SH 1 complete genome
1	8198/8198	28	0	data/refs/44.fa	[2 seqs] NC_003911.12 Ruegeria pomeroyi DSS-3, complete genome [...]
1	15438/15438	46	0	data/refs/45.fa	CP000850.1 Salinispora arenicola CNS-205, complete genome
0.999905	14182/14224	38	0	data/refs/46.fa	CP000667.1 Salinispora tropica CNB-440, complete genome
0.999991	20686/20692	29	0	data/refs/47.fa	[2 seqs] NC_009665.1 Shewanella baltica OS185, complete genome [...]
1	12303/12303	96	0	data/refs/48.fa	NC_010730.1 Sulfurihydrogenibium sp. YO3AOP1, complete genome
0.999853	11409/11461	58	0	data/refs/49.fa	[228 seqs] NZ_ABZS01000228.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_18, whole genome shotgun sequence [...]
1	21582/21582	51	0	data/refs/50.fa	CP000924.1 Thermoanaerobacter pseudethanolicus ATCC 33223, complete genome
1	555/555	135	0	data/refs/51.fa	CP000916.1 Thermotoga neapolitana DSM 4359, complete genome
1	1561/1561	396	0	data/refs/52.fa	CP000702.1 Thermotoga petrophila RKU-1, complete genome
1	2989/2989	323	0	data/refs/53.fa	CP000969.1 Thermotoga sp. RQ2, complete genome
1	318/318	79	0	data/refs/54.fa	CP001230.1 Persephonella marina EX-H1, complete genome
0.992395	955/1210	43	0	data/refs/55.fa	AE017221.1 Thermus thermophilus HB27, complete genome
1	3938/3938	71	0	data/refs/56.fa	AE017226.1 Treponema denticola ATCC 35405, complete genome
1	9624/9624	48	0	data/refs/57.fa	BX571656.1 Wolinella succinogenes DSM 1740, complete genome
0.997674	1162/1249	6	0	data/refs/58.fa	[30 seqs] NZ_KQ961402.1 Zymomonas mobilis strain ATCC 31823 Scaffold1, whole genome shotgun sequence [...]
1	7939/7939	231	0	data/refs/59.fa	[5 seqs] NZ_CH959311.1 Sulfitobacter sp. EE-36 scf_1099451318005, whole genome shotgun sequence [...]
1	14319/14319	241	0	data/refs/60.fa	[11 seqs] NZ_CH959317.1 Sulfitobacter sp. NAS-14.1 scf_1099451320472, whole genome shotgun sequence [...]
1	552/552	59	0	data/refs/61.fa	[47 seqs] NZ_DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442, whole genome shotgun sequence [...]
1	10577/10577	130	0	data/refs/62.fa	BA000023.2 Sulfolobus tokodaii str. 7 DNA, complete genome
1	26620/26620	64	0	data/refs/63.fa	[4 seqs] NC_011663.1 Shewanella baltica OS223, complete genome [...]
0.917867	3509/50005	2	0	data/refs/65.fa	[3 seqs] NZ_CM004381.1 Escherichia coli strain 2014C-3250 plasmid unnamed1, whole genome shotgun sequence [...]
0.985901	1302/2022	77	0	data/refs/66.fa	[21 seqs] NZ_JNKC01000001.1 Proteiniclasticum ruminis DSM 24773 T487DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.962015	575/1910	3	0	data/refs/67.fa	[79 seqs] NZ_JMRV01000049.1 Streptococcus parasanguinis strain C1A plasmid unnamed1 contig_49, whole genome shotgun sequence [...]
